the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,
0101000020E6100000F4270CEDDBCB52C0EB05151EA1064440,0101000020110F0000517A33476DED5FC1EB905ED93F975241,428,172235,Nw Phil Elenna/Germantown,no,40.05179192,-75.18529822,19119
0101000020E6100000E135BF1B29CB52C0DE65592975F84340,0101000020110F00001C7DD9893DEC5FC1F8AE1FCE89875241,429,172236,1901 Christian St,yes,39.94107549,-75.17438406,19146
0101000020E61000003D3FC087D3C952C07CDB87E9BAF94340,0101000020110F0000EC4E6C55F9E95FC16FAFA5ACF2885241,430,172237,Se 8th/Market,no,39.95101661,-75.15353578,19107
0101000020E6100000B033D0B552CA52C08AF83313ECF74340,0101000020110F00000476915CD1EA5FC191C38FF4F1865241,431,172238,Se 11th/Washington ave,no,39.93689194,-75.16129823,19147
0101000020E6100000DBD94BE373C952C0862CE28EDEF84340,0101000020110F00007DEC1CE056E95FC18477038FFE875241,432,172239,3 Bears Park/300 Cypress,yes,39.94429194,-75.14769823,19106
0101000020E61000006E7EF35A79C952C03E659AE4DAF84340,0101000020110F00003A4E912960E95FC138479B7FFA875241,433,172240,"Three Bear Park,300 Cypress St",no,39.94418008,-75.14803194,19106
0101000020E6100000E11A65A19DCA52C03F928A526EF84340,0101000020110F00003985049F50EB5FC1CD6AB53A82875241,434,172241,Ne Broad/Catharine,no,39.94086677,-75.165871,19147
0101000020E6100000E773710F48CC52C03BA6FA22D5074440,0101000020110F00007A2A89F424EE5FC176D1A6A095985241,435,172242,Nw w Allens lane/Germantown ave,no,40.06119191,-75.19189821,19119
0101000020E610000043F02C155ACC52C04BE59BD70C084440,0101000020110F000028AC6C9143EE5FC1AD0C8E71D3985241,436,172243,Ne Gowen/Germantown ave,no,40.06289191,-75.19299821,19119
0101000020E61000002CD5ED7D73CA52C07068E518E4F94340,0101000020110F000077D96B0B09EB5FC10CA3A04D20895241,437,172244,Market St E inside City Hall,no,39.95227348,-75.16329907,19102
0101000020E61000007AAD01E0FBC952C049B8FD35C7F94340,0101000020110F0000CD2701DD3DEA5FC1F6BBCC4C00895241,438,172245,Between 10th/9th Market ss,no,39.95139193,-75.15599823,19107
0101000020E61000006A9CA82CE9CB52C024F55CC5CE064440,0101000020110F0000BAA431C883ED5FC1379FD48072975241,439,172246,Nw Germantown & Pelham,no,40.05318515,-75.18610684,19119
0101000020E6100000E8CC544B96C952C03B15A71586F84340,0101000020110F0000F95A725191E95FC1934C278D9C875241,440,172248,South St mid blk. bet 4th and 5th north side,no,39.94159194,-75.14979823,19147
0101000020E6100000E40F01F43ACC52C053F15F5EB4074440,0101000020110F0000B626FCB00EEE5FC1D133124471985241,441,173035,Ne Mount Airy/Germantown,no,40.06019191,-75.19109821,19119
0101000020E6100000801F996781C852C007F54B264D034440,0101000020110F00001D074BFEBAE75FC133F4EFBF8E935241,442,173036,Nw 5th/Rockland,no,40.02579192,-75.13289823,19120
0101000020E61000001DBB84FD33C952C06A9D5EA38CF84340,0101000020110F0000DA03C856EAE85FC1E5979FCFA3875241,355,172123,SE Front/Lombard,no,39.94179194,-75.14379824,19147
0101000020E6100000F50135F131CA52C0B15CA20CFCF84340,0101000020110F00004D28ADB399EA5FC15834873A1F885241,356,172124,Se 11th/Pine,no,39.94519194,-75.15929823,19107
0101000020E6100000F05B854107CA52C0F4710501CAF84340,0101000020110F000018E1E63151EA5FC17B8B0ECAE7875241,357,172125,Ne 9th/Lombard,no,39.94366467,-75.15669287,19147
0101000020E6100000C83D3456EDC952C01A78A7A0C3F84340,0101000020110F00004602262B25EA5FC1FEE6C5B9E0875241,358,172126,Ne 8th/Lombard,no,39.94347008,-75.15511088,19147
0101000020E6100000339F79D2ACCA52C08FA1CCB50FF94340,0101000020110F000084FA026D6AEB5FC1546E430235885241,359,172128,Sw 15th/Pine,no,39.94579194,-75.16679823,19102
0101000020E6100000F258791226CA52C02CDB6042CBF84340,0101000020110F0000C620158A85EA5FC148E40B2EE9875241,360,172129,Sw 10th/Lombard,no,39.94370298,-75.15857374,19147
0101000020E6100000B931206118CA52C0F97E4EE3AAF84340,0101000020110F00000152E5476EEA5FC1266BF151C5875241,361,172131,bet/10th/9thSouth,no,39.94271509,-75.157738,19147
0101000020E61000008C10942387CA52C09A4A070D6BFA4340,0101000020110F00003F6DC96A2AEB5FC163ECF5D2B5895241,362,172132,Sw 15th/Race,no,39.95639193,-75.16449823,19102
0101000020E6100000AD3DCB6F2DC952C0E91CBFD5E1F84340,0101000020110F0000FF4EFF34DFE85FC18B204A3002885241,363,172133,Nw Front/Spruce,no,39.94439194,-75.14339824,19106
0101000020E610000079E68B64F3CA52C062BE61D953F94340,0101000020110F000067470D4CE2EB5FC172FE9F7E80885241,364,172134,Nw 18th/Spruce,yes,39.94787137,-75.17110552,19103
0101000020E61000003A1948545BCA52C09E32A3C0ABF94340,0101000020110F0000C60A7A00E0EA5FC14F9F10E1E1885241,365,172135,"4910 Botanic Ave, Philadelphia, PA 19143",no,39.95055397,-75.16182429,19107
0101000020E6100000F005BD887EC952C0EFE26A03F4F84340,0101000020110F0000E5F48CF568E95FC17E438F5316885241,366,172136,Ne 4th/Spruce,no,39.9449467,-75.14834803,19106
0101000020E61000008E7EB47DEBC952C0E303BFD5E1F84340,0101000020110F0000E5B48F0822EA5FC1D6044A3002885241,367,172138,Nw 8th/Pine,no,39.94439194,-75.15499823,19107
0101000020E61000006AF2F5FFCDC952C018E75B9A02F94340,0101000020110F0000EC968FF0EFE95FC105C21A7D26885241,368,172139,Sw 7th/Spruce,no,39.94539194,-75.15319823,19106
0101000020E6100000CAF0786043CB52C05CE955C07BFA4340,0101000020110F00006AF878286AEC5FC1FEFBE953C8895241,369,172140,Se 22nd/Cherry,no,39.95690159,-75.17598736,19103
0101000020E6100000A86CA8B630C952C08670D6AEB0F84340,0101000020110F00001D68E4C5E4E85FC1832855BDCB875241,370,172141,Ne Front/Pine,no,39.94289194,-75.14359824,19147
0101000020E6100000619A5EF1FFC952C0F6C2C92212F94340,0101000020110F00008F45DDC544EA5FC1A79232B237885241,371,172142,Se 9th/Spruce,no,39.94586596,-75.15624651,19107
0101000020E6100000DD6F99BB86C952C083FC256AC2F84340,0101000020110F0000B25DADE276E95FC1C028CE61DF875241,372,172144,Sw 4th/Pine,no,39.94343306,-75.14884844,19147
0101000020E61000009DF64362DEC952C0A804FB67ADF84340,0101000020110F0000197402C50BEA5FC10765151CC8875241,373,172145,Se 7th/Lombard,no,39.94279194,-75.15419823,19147
0101000020E6100000854F7C7C9EC952C0B095F967ADF84340,0101000020110F0000DAA3AC3B9FE95FC184CE131CC8875241,374,172146,Ne 5th/Lombard,no,39.94279194,-75.15029823,19147
0101000020E610000083A7ABFC55CA52C02FD04D7F64FA4340,0101000020110F0000639E73EDD6EA5FC107EB1590AE895241,375,172147,Nw Race/Juniper,no,39.95619193,-75.16149823,19107
0101000020E6100000DB84334740CB52C04345A6F388F94340,0101000020110F0000CB8805E564EC5FC11C130B53BB885241,376,172149,Ne 21st/ Locust,no,39.94949194,-75.17579823,19103
0101000020E6100000259CF83E9CC952C04A01A265FDF84340,0101000020110F0000AD9A806D9BE95FC17737B7B820885241,377,172155,Nw 5th/Spruce,no,39.94523306,-75.1501615,19106
0101000020E610000002C585753FC952C07E63B2BA43FA4340,0101000020110F00007830E1D1FDE85FC12929CF418A895241,378,172156,Se 3rd/New,no,39.95519193,-75.14449823,19106
0101000020E6100000D8CB8D4CE3C952C0AB1243C133F94340,0101000020110F000028CD561E14EA5FC1D67490F05C885241,379,172158,Sw 8th/Locust,no,39.94689194,-75.15449823,19107
0101000020E6100000433CB79842CA52C0683017C88BF94340,0101000020110F000004CAACFDB5EA5FC1AA34A075BE885241,380,172159,Nw 12th/Sansom,no,39.9495783,-75.16031473,19107
0101000020E6100000924190DD61C952C0BFB754AAEBF84340,0101000020110F0000603B394338E95FC1EFD91E140D885241,381,172160,Ne 3rd/Spruce,no,39.94469194,-75.14659824,19106
0101000020E6100000D28A842F5DCB52C0A84172E7DCF74340,0101000020110F0000FC3034FF95EC5FC181F0B126E1865241,382,172161,Ne Latona/Point Breeze,no,39.93642896,-75.1775626,19146
0101000020E61000009A311B6E4CC952C022B38F9BDFF94340,0101000020110F0000C9A539DA13E95FC1F54545541B895241,383,172162,3rd & Arch (Yaron Prop),no,39.95213646,-75.14528992,19106
0101000020E6100000AB5852BA17CA52C09E98912344F94340,0101000020110F000049EF8F2C6DEA5FC1E20820176F885241,384,172164,Sw 10th/Locust,no,39.94739194,-75.15769823,19107
0101000020E6100000D93AC0BC48C952C0A38378CEE3F84340,0101000020110F000017AC71940DE95FC108EF695F04885241,385,172165,Sw 2nd/Spruce,no,39.9444521,-75.14506453,19106
0101000020E61000006011118CB3C952C0F99FBD7301F94340,0101000020110F00009540D101C3E95FC1842DBA3625885241,386,172166,NW 6th and Spruce,no,39.94535681,-75.15158369,19106
0101000020E610000015383322F8CD52C0F9C998A70CFA4340,0101000020110F0000D07809E002F15FC1D33AD13C4D895241,387,172171,Sw 48th/Spruce,yes,39.95351119,-75.21826987,19139
0101000020E61000009BC0CFDF55CA52C01B71E992F6F84340,0101000020110F000015866EBCD6EA5FC167D2B52919885241,388,172174,Sw 12th/Pine,yes,39.94502484,-75.16149135,19147
0101000020E6100000B42E140841CA52C00434649BA6F94340,0101000020110F0000761F2755B3EA5FC18BF9B62DDC885241,389,172184,"12th & Chestnut, NW",no,39.95039694,-75.16021921,19107
0101000020E6100000D33CF5FFCDC952C05DA6A0EAFEF94340,0101000020110F000078628EF0EFE95FC1EF0447043E895241,390,172187,Sw 8th/Arch,no,39.95309193,-75.15319823,19107
0101000020E610000033FFC0070BC952C07E272AADF4FA4340,0101000020110F00008CADA7C3A4E85FC1372D81504E8A5241,391,172191,Ne 2nd Spring/Garden,yes,39.96059193,-75.14129824,19123
0101000020E6100000ED835DB8C2C952C0C6E1E89D91F84340,0101000020110F00006081B0C7DCE95FC1B89D7B53A9875241,392,172192,Sw 6th/South,yes,39.94194387,-75.15250978,19147
0101000020E6100000CBEA0EB663C952C0ACE80BD903FB4340,0101000020110F000089B0CD653BE95FC14F9207205F8A5241,393,172193,Sw 5th Spring/Garden,yes,39.96105493,-75.14671089,19123
0101000020E61000004CC3CF5F44C952C0A6CA790F05FB4340,0101000020110F000045CF352B06E95FC140490078608A5241,394,172197,Ne 4th/Spring Garden,yes,39.96109193,-75.14479823,19123
0101000020E610000075555CCC2BC952C005EEBF81FEFA4340,0101000020110F000051398C6CDCE85FC1C225FF34598A5241,395,172198,Ne 3rd/Spring Garden,yes,39.96089193,-75.14329824,19123
0101000020E61000007820667A53C952C0A7A9911B89F84340,0101000020110F00003377FFD21FE95FC187EE72E69F875241,396,172199,2nd st bet South/ Lombard,yes,39.94168419,-75.1457201,19147
0101000020E61000004C504EDC85C952C0F1E96942ADF94340,0101000020110F00007F0C646775E95FC1C68F758CE3885241,397,172200,Ne 5th/Market,yes,39.95059996,-75.1487952,19106
0101000020E610000007087F7EA7C952C097541B3C81F94340,0101000020110F0000B75CAA88AEE95FC166306AC6B2885241,398,172201,Nw 6th/Chestnut,yes,39.94925643,-75.15084803,19106
0101000020E6100000507B7EF4A9C952C043D50F1F7FF94340,0101000020110F0000E5BCC7B6B2E95FC1E759036FB0885241,399,172202,Sw 6th/Chestnut,no,39.94919194,-75.15099823,19106
0101000020E61000004ECE937253C952C0017B687EA3F94340,0101000020110F00006F52B6C51FE95FC1FC37C1BAD8885241,27,171653,Nw 3rd/Market,yes,39.95030193,-75.14571824,19106
0101000020E6100000A7A5E3FA5CCA52C0F921B20CD0FA4340,0101000020110F0000E47A51CEE2EA5FC1E1A30DBB258A5241,28,171654,Se Broad/Callowhill,yes,39.95947417,-75.16192505,19107
0101000020E61000007484281FA5CA52C0DEBE9FE72FF84340,0101000020110F00008C1A88585DEB5FC1631AB9163D875241,29,171655,Se Broad/Carpenter,yes,39.93896194,-75.16632823,19147
0101000020E6100000FD0287C67ECA52C03A8283D698F94340,0101000020110F00007D0BFF351CEB5FC1A23B97ECCC885241,30,171656,Se Broad/Sansom,yes,39.94997674,-75.16398776,19109
0101000020E6100000BF9B7CA592CA52C052CD44A909F94340,0101000020110F00005F69B5F63DEB5FC1872DCC4E2E885241,31,171657,Nw Broad/Pine,yes,39.94560734,-75.16520059,19102
0101000020E6100000C68FDA9FAECA52C09DB285ED07F84340,0101000020110F000038B1B57C6DEB5FC1A41294CE10875241,32,171658,Sw Broad/Washington,yes,39.93774194,-75.16690823,19146
0101000020E61000005C53F92F6CC952C01D3F8D37A0F94340,0101000020110F0000A7A29FCB49E95FC107E56719D5885241,33,171664,Se 4th/Market,yes,39.95020193,-75.14722823,19106
0101000020E61000006B1B9DDAF2CA52C079A4DAE06AF94340,0101000020110F0000EB57C261E1EB5FC1B749E2019A885241,34,171665,Ne Rittenhouse/s18th/street,yes,39.94857417,-75.17107263,19103
0101000020E6100000A85C02A289CA52C07A4BCD0338F94340,0101000020110F00003FD239A72EEB5FC1E96EB0A861885241,35,171666,Ne Broad/Spruce,yes,39.94702194,-75.16465044,19107
0101000020E61000008F259E2AC9CA52C0DD996692FFF94340,0101000020110F00003DD64C929AEB5FC1BD3928BE3E895241,36,171667,Nw 17th/Market,yes,39.95311193,-75.16852823,19103
0101000020E6100000DCDC18AEF8CA52C0E7964C5E0BFA4340,0101000020110F0000CE9E3147EBEB5FC1A8A1FACF4B895241,37,171668,Ne 19th/Market,yes,39.95347193,-75.17142823,19103
0101000020E61000005A58671C3DCD52C08FB03B29F6F74340,0101000020110F0000332FC832C5EF5FC128359420FD865241,38,171669,4910 Botanic /Repaired and in Storage,yes,39.93719974,-75.20685492,19143
0101000020E6100000980D1EA56EC952C0CA9796BCA8F94340,0101000020110F0000017D49F84DE95FC18E12BA89DE885241,39,171670,Nw 4th/Market,yes,39.95046193,-75.14737823,19106
0101000020E610000078289A7F50C952C0C7893433A1F94340,0101000020110F000017954FC31AE95FC1CEE13430D6885241,40,171671,Ne 3rd/Market,yes,39.95023193,-75.14553824,19106
0101000020E6100000AB468FB5A9CA52C064258E7210F84340,0101000020110F00007DE05E2365EB5FC1F89C743E1A875241,41,171672,Ne Broad/Washington,yes,39.93800194,-75.16660823,19147
0101000020E6100000F237C66981CA52C0A3F213EF81F94340,0101000020110F0000C198F8B020EB5FC1C297B08CB3885241,42,171673,Se Broad/Walnut,yes,39.94927777,-75.16414875,19107
0101000020E610000037F31BDE96CA52C0BD742F09BEF94340,0101000020110F0000D62B412245EB5FC161769322F6885241,43,171674,Ne 15th/Chestnut,yes,39.95111193,-75.16545823,19102
0101000020E610000078B598821FCB52C0B1ED6471A6F94340,0101000020110F000021E2213C2DEC5FC1AFDE2FFFDB885241,44,171675,Se 20th/Walnut,yes,39.95039194,-75.17379823,19103
0101000020E610000063F0CC5A7CCA52C0E40F8DA3B3F94340,0101000020110F000086EE531918EB5FC1B7E5C89DEA885241,45,171676,Se Broad/Chestnut,yes,39.95079464,-75.16384001,19107
0101000020E6100000A6CEB74836C952C0CF7AA66B94F94340,0101000020110F00000EE3323CEEE85FC1E492BD07C8885241,46,171677,Sw 2nd/Market,yes,39.94984193,-75.14393824,19106
0101000020E6100000659B369B23C952C0239D5B818FF94340,0101000020110F0000EEF75482CEE85FC1BDE2B795C2885241,47,171678,Se Letitia/Market,yes,39.94969193,-75.14279824,19106
0101000020E6100000ACB4178D9FCA52C0C735E89768F84340,0101000020110F0000453237E253EB5FC136AB15E27B875241,48,171679,Se Broad/Catharine,yes,39.94069194,-75.16598823,19147
0101000020E6100000905BA17A1AC952C05B1744078EF94340,0101000020110F000097196901BFE85FC142C9D7F2C0885241,49,171680,Front & Market (SEPTA station),yes,39.94964686,-75.14224115,19106
0101000020E6100000C402B16D88C952C027C1282DA8F84340,0101000020110F000096BB06C479E95FC16AB7FF50C2875241,50,171710,Ne 4th/ /Lombard,no,39.94263234,-75.14895193,19147
0101000020E610000076BABC6A89CA52C0B3A859815DF94340,0101000020110F0000AB3E57492EEB5FC1DC952B318B885241,51,171712,Sw Broad/Locust,no,39.94816605,-75.16463726,19102
0101000020E6100000C511E44281CA52C0003955A985F94340,0101000020110F00000679EC6E20EB5FC14635DFADB7885241,52,171713,Ne Broad/Walnut,no,39.94939152,-75.16413948,19107
0101000020E6100000623014A882CA52C02E7D349E9BF94340,0101000020110F0000A3B7A4CD22EB5FC188CA0D01D0885241,53,171714,Sw Broad/Sansom,no,39.95006158,-75.16422464,19110
0101000020E61000007353DBD67BCA52C076098461B7F94340,0101000020110F0000CA41353917EB5FC19BAC19C3EE885241,54,171715,Ne Broad/Chestnut,no,39.95090884,-75.16380855,19107
0101000020E6100000146D79AD6ACA52C09C376556AEF94340,0101000020110F0000C61B9B12FAEA5FC126DE36BEE4885241,55,171716,Se Juniper/Chestnut,no,39.95063286,-75.16276109,19107
0101000020E6100000ECEEE94F7ECA52C0F6734E429EF94340,0101000020110F000056E7846C1BEB5FC10DBD16EED2885241,56,171731,Ne Broad/Sansom,no,39.95014218,-75.16395948,19107
0101000020E610000051CFC48585CA52C01742F58782F94340,0101000020110F000081BCE3AB27EB5FC16A450F36B4885241,57,171732,Sw Broad/Walnut,no,39.94929599,-75.16439957,19102
0101000020E6100000421A59F97FCA52C0220AF759B3F94340,0101000020110F0000F67B293F1EEB5FC1DB89424CEA885241,58,171733,Sw Broad/Chestnut,no,39.95078587,-75.16406091,19110
0101000020E6100000D51897114CCA52C046B2F388A6F94340,0101000020110F000012789114C6EA5FC1273A4919DC885241,59,171735,1218 Chestnut,no,39.95039474,-75.16089287,19107
0101000020E6100000694014EF2ECA52C0D7A20455D3F94340,0101000020110F0000B15C899794EA5FC136C0A2BA0D895241,60,171737,S between 11th/12th on Market,no,39.95176184,-75.15911462,19107
0101000020E6100000E2249FDB51C952C048D177959BF94340,0101000020110F000001FC74121DE95FC1DBD75FF7CF885241,61,171738,Se 3rd/Market,no,39.95006054,-75.14562121,19106
0101000020E6100000BB2D883A19CA52C0874EF1D89AF94340,0101000020110F0000459C2EB96FEA5FC1CB1E8326CF885241,62,171741,Bet 11th/ 10th/Chestnut SS,no,39.95003807,-75.15778983,19107
0101000020E6100000EAFBBD3564CA52C030D22D4967FA4340,0101000020110F0000E19A2D16EFEA5FC1F1340AA7B1895241,63,171742,201 N. Broad (Broad & Race),no,39.95627703,-75.16236633,19107
0101000020E61000004738A89A09CA52C09FD3D473C9F94340,0101000020110F0000F2FDFD2E55EA5FC15EF78DC802895241,64,171743,Sw 10th/Market,no,39.95146034,-75.15683619,19107
0101000020E61000008758F7DEEDC952C085E498F4C4F94340,0101000020110F000097E4731326EA5FC1A3CA1BCDFD885241,65,171746,"9th & Market, NE",no,39.9513231,-75.15514349,19107
0101000020E61000007F69AD0896CA52C06CBE0972C9F84340,0101000020110F0000C71DB8B743EB5FC1E116AA2BE7875241,66,171747,NE Broad & South St.,no,39.94364763,-75.16540734,19147
0101000020E610000098FA856E99CA52C0AB7C3811C8F84340,0101000020110F000090773D7D49EB5FC10B05D3A4E5875241,67,171748,SW Broad/South,no,39.94360557,-75.16561473,19147
0101000020E610000015A2F35890CA52C005FF1CCBECF84340,0101000020110F000038CA050F3AEB5FC13E9607540E885241,68,171749,Ne Broad/Lombard,no,39.94472636,-75.16506027,19147
0101000020E6100000942A155A32C952C003DC37C892F94340,0101000020110F000045D0538EE7E85FC1878E1037C6885241,69,171750,Se 2nd/Market,no,39.94979193,-75.14369824,19106
0101000020E61000005BB35EE941CA52C0A38EB816A5F94340,0101000020110F00008018D5D3B4EA5FC124801D7FDA885241,70,171751,Sw 12th/Chestnut,no,39.95035061,-75.16027292,19107
0101000020E610000001E35EE68DCA52C03A00DFEC34F94340,0101000020110F0000D62FB6E635EB5FC111527A3C5E885241,71,171753,Sw Broad/Spruce,no,39.94692765,-75.16491088,19102
0101000020E6100000E125ACBEA0CA52C08F2715F78FF84340,0101000020110F0000D61346E955EB5FC1FF95197FA7875241,72,171754,Nw Broad/Fitzwater,no,39.94189347,-75.16606108,19146
0101000020E6100000598C757314CA52C0DE2B930AD1F94340,0101000020110F0000C17DAB9B67EA5FC13B52EA300B895241,73,171755,Bet/10th/11th/Market NS,no,39.95169193,-75.15749823,19107
0101000020E61000009C59280006CA52C0363E5B77CCF94340,0101000020110F00004FB008104FEA5FC1980B531F06895241,74,171756,Ne 10th/Market,no,39.95155231,-75.15661625,19107
0101000020E61000001F62170C93CA52C0A171596006F94340,0101000020110F0000062CFEA43EEB5FC1E71F3AAB2A885241,75,171757,Sw Broad/Pine,no,39.94550709,-75.16522505,19102
0101000020E610000061A89D1054CA52C0203BF662DCF94340,0101000020110F00009BB2A5A9D3EA5FC14C29B1C217895241,76,171759,Se 13th/Market,no,39.95203816,-75.16138091,19107
0101000020E610000047893FE45BCA52C09BDCBEE2D5FA4340,0101000020110F000033B604F5E0EA5FC1762780322C8A5241,77,171760,Ne Broad/Callowhill,no,39.95965227,-75.16185862,19108
0101000020E6100000E382546DDBC952C02D3E05498BF94340,0101000020110F00004D5947BF06EA5FC1526AD9E8BD885241,78,171761,Sw 8th/Chestnut,no,39.94956315,-75.15401777,19107
0101000020E61000008549C31026CA52C0A54438549DF94340,0101000020110F0000E2092D8785EA5FC1E49B51E6D1885241,79,171763,Se 11th/Chestnut,no,39.9501138,-75.15857333,19107
0101000020E61000003197660268CA52C01CF05A5F92FA4340,0101000020110F00001B31568AF5EA5FC105654D64E1895241,80,171765,Sw Broad/Vine,no,39.95759193,-75.16259823,19107
0101000020E61000001955765AA1CA52C08CCBDC6357FA4340,0101000020110F000026FBE5F156EB5FC1DC3A5C0AA0895241,81,171766,Ne 16th/Cherry,no,39.95579193,-75.16609823,19102
0101000020E610000071FC2B1059CA52C0A46A9004AFF94340,0101000020110F0000A6111A27DCEA5FC1F63D2C7FE5885241,82,171767,Ne 13th/Chestnut,no,39.95065362,-75.16168598,19107
0101000020E6100000CFBD60C30BCA52C09E6AA2F59AF94340,0101000020110F00009112D8D958EA5FC104914C46CF885241,83,171768,Ne 10th/Chestnut,no,39.95004149,-75.15696797,19107
0101000020E610000033C8165DC1C952C04581011888F94340,0101000020110F00004644CE79DAE95FC13446B55FBA885241,84,171769,Nw 7th/Chestnut,no,39.94946575,-75.15242698,19106
0101000020E6100000059E529E5ECA52C0E943FA5578FA4340,0101000020110F000000ACC496E5EA5FC151E7238BC4895241,85,171770,Ne Broad/Vine,no,39.95679736,-75.16202505,19107
0101000020E6100000C52E73A8C9CA52C0065ABED0CAF94340,0101000020110F000087EB09689BEB5FC1FCEC1C4B04895241,86,171771,Ne 17th/Chestnut,yes,39.95150193,-75.16855823,19103
0101000020E6100000BBFA556CEFC952C02DE94E2DC9F94340,0101000020110F000015D16CB628EA5FC1DA1C6C7A02895241,87,171772,Nw 9th/Market,yes,39.95145193,-75.15523823,19107
0101000020E6100000D966EF2411CB52C091E4DAC073F94340,0101000020110F0000AD2441D514EC5FC1AB37ECD6A3885241,88,171773,Ne 19th/Rittenhouse,yes,39.94884501,-75.1729214,19103
0101000020E6100000A953D2F559CA52C0B28189CAAAF94340,0101000020110F0000EB602FADDDEA5FC12B436AD0E0885241,89,171774,Se 13th/Chestnut,no,39.95052463,-75.16174074,19107
0101000020E61000002FFF383757CB52C0851D1DFFACF94340,0101000020110F0000BBA83DDB8BEC5FC18117E641E3885241,90,171775,Se 22nd/Walnut,yes,39.95059194,-75.17719822,19103
0101000020E61000001D5B8816A1CA52C0805BB48888F94340,0101000020110F0000255B837E56EB5FC1501490DCBA885241,91,171776,SW 15th and Walnut,no,39.94947919,-75.16608203,19102
0101000020E6100000F4AD9FE6CECA52C0ECEFC4DDC7F94340,0101000020110F00003E25DB4FA4EB5FC11929AE0601895241,92,171778,Sw 17th/Chestnut,yes,39.95141194,-75.16887823,19103
0101000020E610000064CB72F036CB52C0541C738F13FA4340,0101000020110F0000275D160855EC5FC19EBA79E354895241,93,171779,Sw 21st/Market,yes,39.95372193,-75.17522823,19103
0101000020E61000005457790806CA52C0D2E9C3DDC7F94340,0101000020110F00008AFE281E4FEA5FC1B906AD0601895241,94,171780,Se 10/Market,yes,39.95141193,-75.15661823,19107
0101000020E610000062F0CADC0ECB52C0045C9F6DA8F94340,0101000020110F0000859E07F510EC5FC11A083E32DE885241,95,171781,Nw 19th/Walnut,yes,39.95045252,-75.17278213,19103
0101000020E610000069BB29B023CA52C0295DFCA0D5F94340,0101000020110F00004D6B687D81EA5FC13EB90B4610895241,96,171782,Nw 11th/Market,yes,39.95183194,-75.15842823,19107
0101000020E6100000403775275ECA52C05E190C2AD5FA4340,0101000020110F00007F45DDCCE4EA5FC12C85D9652B8A5241,97,171783,Nw Broad/Callowhill,yes,39.95963026,-75.16199671,19108
0101000020E610000083E24BA827CA52C05D45CA59ACF84340,0101000020110F0000FCA8693B88EA5FC1295EC7F0C6875241,98,171785,"10th South St, SW",no,39.94275973,-75.1586705,19147
0101000020E610000082CCB2431FCA52C0CF217C6BCEF94340,0101000020110F00009986CDF979EA5FC110616A4908895241,99,171786,Se 11th/Market,yes,39.95161193,-75.15815823,19107
0101000020E61000002142D146D1C952C092C027FCC0F94340,0101000020110F0000F4817181F5E95FC1B00C0067F9885241,100,171787,Ne 8th/Market,yes,39.95120193,-75.15339823,19106
0101000020E610000003D6B1DE6BCA52C0BE033142B2F94340,0101000020110F0000D9A90D19FCEA5FC1349C4D16E9885241,101,171789,Nw Juniper/Chestnut,no,39.95075252,-75.16283386,19107
0101000020E6100000AA5F57D5B5CA52C0A500AF3EC5F94340,0101000020110F00003BBF74BB79EB5FC1B238301FFE885241,102,171790,Nw 16th/Chestnut,yes,39.95133194,-75.16734823,19103
0101000020E610000077BF0D5BD6C952C0D9D8186ABBF94340,0101000020110F0000638B0622FEE95FC1719C153BF3885241,103,171791,Sw 8th/Market,yes,39.95103193,-75.15370823,19107
0101000020E6100000D08A90A708CA52C0161CEC0ED0F94340,0101000020110F0000AC39139253EA5FC1B1101C1A0A895241,104,171792,Nw 10th/Market,yes,39.95166194,-75.15677823,19107
0101000020E6100000D1BDC343B2CA52C08FF64332C1F94340,0101000020110F00007D73A7AB73EB5FC1EDCBF2A2F9885241,105,171793,Se 16th/Chestnut,yes,39.95120838,-75.16713041,19102
0101000020E6100000EC2EF4CB95CA52C09B8D553DE9F84340,0101000020110F00001DFB925043EB5FC1687A30640A885241,106,171794,Sw Broad/Lombard,no,39.94461791,-75.16539286,19146
0101000020E6100000CD5D29DC8ECA52C0BD7B34D808F94340,0101000020110F0000B459368837EB5FC1565532672D885241,107,171795,Ne Broad/Pine,no,39.94558241,-75.16496948,19107
0101000020E61000008BFE0F9026CA52C0EF9CB1D4ABF84340,0101000020110F0000AC3C685F86EA5FC12539575DC6875241,108,171796,Se 10th/South,no,39.94274386,-75.15860368,19147
0101000020E6100000010A20F01FCA52C00FBD9D61D3F94340,0101000020110F000039DDAF1E7BEA5FC1F5D797C80D895241,109,171801,Ne 11th/Market,no,39.95176335,-75.15819934,19107
0101000020E6100000909AB8F634C952C02A0F713399F94340,0101000020110F00008BB913FEEBE85FC1C7008B53CD885241,110,171802,Nw 2nd/Market,no,39.94998782,-75.14385765,19106
0101000020E610000073385E81D2CA52C0DB8B95F15DFA4340,0101000020110F0000F0E63A6FAAEB5FC180A5384DA7895241,111,171803,Se 18th/Cherry,no,39.95599193,-75.16909823,19103
0101000020E6100000EB1EED5138CA52C0356419FDA2F94340,0101000020110F000059A50389A4EA5FC150137F2BD8885241,112,171804,1133/Chestnut,no,39.95028652,-75.1596875,19107
0101000020E6100000F0114925F5C952C0FE05579594F94340,0101000020110F00009211CA6E32EA5FC1F65BED35C8885241,113,171805,Nw 9th/Chestnut,no,39.9498469,-75.1555875,19107
